steps,guidance,clip_score,aesthetic_score,aes_v2_score,hps_v2_score,elapsed_ms,seed
17,5.81,0.24944771826267242,6.303930282592773,6.300156593322754,0.201416015625,791,1925004887
17,6.38,0.30652180314064026,5.693690776824951,6.019852161407471,0.174560546875,834,253655389
17,6.61,0.308828204870224,6.411918640136719,6.641234397888184,0.1820068359375,799,235514890
17,7.21,0.24508841335773468,4.871955394744873,5.243130683898926,0.1217041015625,732,417330034
17,8.16,0.24890829622745514,5.577132701873779,5.835143566131592,0.1627197265625,820,1699399348
17,8.16,0.310457319021225,6.693119525909424,6.801468849182129,0.2010498046875,860,1199031994
17,8.3,0.3080262541770935,5.973640441894531,6.067729473114014,0.1875,809,1984252485
17,9.87,0.26886260509490967,6.39690637588501,6.651801109313965,0.16796875,712,755103258
17,10.15,0.3401140868663788,4.4102582931518555,4.732522964477539,0.125732421875,836,237718463
17,10.19,0.3014749586582184,6.440388202667236,6.510260581970215,0.17626953125,858,78451253
17,10.88,0.26539626717567444,5.813024044036865,5.729966640472412,0.200927734375,861,714488970
17,11.01,0.2740907371044159,6.074494361877441,6.128602981567383,0.1668701171875,725,191022071
17,11.15,0.2595028579235077,5.585902690887451,5.687623023986816,0.168701171875,776,1499242199
17,11.16,0.2856113910675049,5.612538814544678,5.696961402893066,0.1715087890625,772,1778126898
17,11.48,0.3157515823841095,6.268381118774414,6.320913314819336,0.204833984375,861,1633645372
17,11.8,0.32095929980278015,5.330021381378174,5.357706069946289,0.162353515625,863,568140305
18,0.69,0.24611470103263855,6.1343889236450195,6.170453071594238,0.18896484375,624,1513037382
18,1.55,0.24531929194927216,4.9054951667785645,5.458500862121582,0.1505126953125,761,2021676038
18,1.71,0.2843121886253357,5.9681830406188965,6.146766662597656,0.1435546875,814,2055826781
18,1.77,0.2552145719528198,5.446883201599121,5.660233497619629,0.189208984375,856,1660233539
18,1.86,0.24562674760818481,6.043551445007324,6.638981819152832,0.152587890625,760,33248059
18,1.91,0.2659381330013275,6.177560806274414,6.021429538726807,0.147216796875,878,1176242465
18,2.43,0.25294244289398193,5.310712814331055,5.4873223304748535,0.10552978515625,759,805600407
18,2.56,0.27660566568374634,5.971904754638672,6.310121536254883,0.1964111328125,913,2044215655
18,2.73,0.2600625157356262,6.167786598205566,6.68834924697876,0.178955078125,840,32560912
18,3.27,0.2252669632434845,5.6584792137146,5.891842842102051,0.1661376953125,882,2133340847
18,4.73,0.301275372505188,6.11229133605957,6.187304496765137,0.1727294921875,883,1319898926
18,5.06,0.2886269986629486,5.819434642791748,5.909639358520508,0.1649169921875,1057,83367764
18,5.16,0.28371673822402954,6.068991661071777,6.002279758453369,0.1585693359375,821,1853481821
18,5.8,0.3065638542175293,6.1171746253967285,6.265998840332031,0.1959228515625,877,1806320506
18,5.83,0.31540602445602417,6.6043901443481445,6.4885759353637695,0.178466796875,855,106033770
18,6.15,0.28544214367866516,6.414450168609619,6.39842414855957,0.1666259765625,822,1396015295
18,6.73,0.23931878805160522,5.7404913902282715,5.922183990478516,0.1468505859375,870,630771260
18,6.75,0.3500518798828125,4.860263824462891,4.860077857971191,0.11395263671875,798,314965282
18,6.84,0.3215140700340271,5.919201850891113,6.129767417907715,0.20849609375,756,1169001139
18,7.75,0.2712409496307373,4.740262031555176,5.059427261352539,0.1292724609375,838,1949080187
18,7.78,0.2867709696292877,6.252431392669678,6.4089813232421875,0.1866455078125,759,1014011217
18,8.27,0.2774294316768646,6.120283126831055,6.284841537475586,0.1651611328125,901,30463898
18,8.4,0.32504528760910034,4.5328264236450195,4.362841606140137,0.166259765625,835,1089203862
18,8.76,0.3399394452571869,5.045541763305664,5.096821308135986,0.1688232421875,879,1094651674
18,8.79,0.2622050642967224,5.685958385467529,5.576943397521973,0.156005859375,754,1495206582
18,9.57,0.3306783139705658,6.113495826721191,6.234323978424072,0.166015625,910,375466528
18,10.01,0.29655981063842773,5.8985795974731445,5.98166561126709,0.2034912109375,841,1305619989
18,10.29,0.2782916724681854,5.198873043060303,5.134625434875488,0.1929931640625,755,633278651
18,10.55,0.29450950026512146,6.337156295776367,6.638976097106934,0.1683349609375,847,202133268
18,11.71,0.27518510818481445,6.312974452972412,6.436703205108643,0.147705078125,908,805269290
18,11.84,0.31385985016822815,5.800235748291016,5.890698432922363,0.1585693359375,814,868000542
19,0.55,0.19663289189338684,5.219719409942627,5.129900932312012,0.1669921875,664,49625118
19,0.63,0.3131953477859497,5.581976890563965,5.4749908447265625,0.1497802734375,600,1014750442
19,0.86,0.30514103174209595,6.042287349700928,5.878424644470215,0.151611328125,658,752159619
19,1.56,0.30359378457069397,5.9256911277771,5.934779167175293,0.176513671875,817,33636328
19,1.57,0.1999010145664215,4.078664779663086,4.121941089630127,0.1060791015625,844,408849632
19,2.03,0.25273019075393677,6.219942092895508,6.451916694641113,0.1595458984375,795,863861510
19,2.05,0.22529134154319763,5.581301212310791,5.4289445877075195,0.15234375,796,1556902442
19,2.25,0.20592637360095978,5.694334983825684,5.435975074768066,0.1517333984375,796,163783384
19,3.73,0.2766319811344147,5.728619575500488,5.994365215301514,0.16015625,803,1410728794
19,3.88,0.25869911909103394,6.069400310516357,5.883561611175537,0.1966552734375,871,601158932
19,4.11,0.3005059063434601,5.454836845397949,5.391911506652832,0.1455078125,912,1548553570
19,4.39,0.29381048679351807,6.363112926483154,6.284013748168945,0.214111328125,798,1381274347
19,4.71,0.3275015652179718,4.933953762054443,4.955853462219238,0.1517333984375,963,1202216190
19,4.84,0.24445292353630066,5.229981422424316,5.566471099853516,0.1376953125,798,1695259186
19,4.9,0.30217450857162476,5.79262638092041,5.791834831237793,0.1593017578125,967,1368964718
19,5.39,0.19290144741535187,5.166492938995361,5.134706974029541,0.1343994140625,900,2038096253
19,5.67,0.27106308937072754,5.435808181762695,5.543278217315674,0.174560546875,926,1067334029
19,5.69,0.265403687953949,5.966058254241943,5.934648513793945,0.206787109375,924,1121876048
19,5.87,0.2757634222507477,5.185175895690918,5.2501220703125,0.2181396484375,936,496211552
19,6.16,0.295208603143692,5.979220867156982,6.3584794998168945,0.18310546875,922,2024469555
19,6.89,0.2948293089866638,5.9104461669921875,5.939455032348633,0.1824951171875,922,338934297
19,7.07,0.25544503331184387,6.123678207397461,6.030003547668457,0.2105712890625,895,1076512960
19,7.78,0.3320883512496948,5.782135963439941,5.787955284118652,0.179443359375,918,1424330690
19,7.98,0.29996994137763977,5.918691635131836,6.0856122970581055,0.1673583984375,870,1133467948
19,8.05,0.26771166920661926,5.814774036407471,5.900222301483154,0.1959228515625,918,726117412
19,8.05,0.24473898112773895,5.905022621154785,5.848745822906494,0.1561279296875,887,1246262092
19,8.17,0.25588497519493103,3.2896814346313477,3.447841167449951,0.08270263671875,802,769526726
19,8.38,0.29590195417404175,5.433607578277588,5.5689592361450195,0.1807861328125,929,1681005871
19,10.45,0.28858068585395813,6.375284671783447,6.46519660949707,0.1488037109375,801,1757130735
19,10.95,0.3067549467086792,6.194991588592529,6.376219272613525,0.146484375,930,1014376961
19,11.1,0.32285866141319275,4.8215179443359375,5.213980197906494,0.1337890625,884,1269158189
19,11.33,0.27378636598587036,5.815303325653076,6.130429267883301,0.1632080078125,898,1451710067
19,11.83,0.251710444688797,5.606048583984375,5.845184326171875,0.1865234375,821,932342544
20,0.51,0.2436842918395996,5.660333633422852,5.905252933502197,0.142822265625,659,1453736987
20,0.89,0.29869842529296875,5.886876583099365,6.250995635986328,0.14404296875,571,783038513
20,1.12,0.2527935206890106,5.189716339111328,5.318857192993164,0.146484375,833,1261147202
20,1.22,0.25502651929855347,5.604403495788574,5.870830535888672,0.18017578125,836,765260231
20,1.31,0.27823615074157715,6.3927764892578125,6.5168538093566895,0.1470947265625,959,1580791299
20,2.15,0.30965352058410645,4.363821983337402,4.355903148651123,0.1566162109375,1004,1346896157
20,2.34,0.2841142416000366,5.360500812530518,5.199201583862305,0.1131591796875,892,1303097501
20,2.67,0.2579279839992523,5.544927597045898,5.554631233215332,0.1370849609375,839,114757201
20,3.29,0.25809115171432495,6.548330307006836,6.661449432373047,0.171875,967,346251161
20,3.44,0.24800100922584534,5.704606056213379,5.877891540527344,0.1746826171875,843,788150310
20,4.1,0.2696516513824463,4.78407621383667,4.701764106750488,0.160888671875,837,1847929636
20,4.26,0.2770525813102722,6.488193035125732,6.510685920715332,0.1766357421875,1009,328340147
20,4.29,0.28280073404312134,6.037187099456787,6.182701587677002,0.169189453125,1002,1566283345
20,4.76,0.29422786831855774,6.004397869110107,6.177176475524902,0.1937255859375,967,431403217
20,4.88,0.31729939579963684,6.178487300872803,6.329524040222168,0.1607666015625,841,799419977
20,5.21,0.2929105758666992,6.418245792388916,6.6122331619262695,0.1639404296875,1011,850138374
20,5.58,0.23819997906684875,5.976428985595703,6.306085586547852,0.1759033203125,939,271936676
20,5.77,0.24038241803646088,5.822940826416016,6.0910186767578125,0.152587890625,971,208339181
20,6.48,0.23632140457630157,5.121616363525391,5.015251159667969,0.1048583984375,1017,1526118049
20,6.49,0.26424962282180786,6.368738174438477,6.465715408325195,0.173828125,951,1885846319
20,6.94,0.3747013807296753,4.598527908325195,5.137831687927246,0.137939453125,943,1750495854
20,6.94,0.24347631633281708,5.530717372894287,5.65995979309082,0.1737060546875,1009,302841354
20,7.26,0.29117706418037415,6.0431718826293945,5.842424392700195,0.217529296875,1003,1148748093
20,7.86,0.31135308742523193,6.0425496101379395,6.006746292114258,0.1636962890625,890,1911612325
20,8.67,0.2765060067176819,6.663458824157715,6.626058578491211,0.168701171875,840,802660388
20,9.35,0.26882877945899963,6.048336982727051,6.080423355102539,0.1922607421875,835,2139385199
20,9.38,0.2753942310810089,6.31375789642334,6.51377534866333,0.15966796875,1007,283332179
20,9.57,0.30430325865745544,5.519107818603516,6.013184547424316,0.200439453125,992,1556270172
20,9.61,0.2766125202178955,5.072842597961426,5.054941654205322,0.2158203125,906,1545919394
20,9.75,0.24588410556316376,5.61778450012207,5.7000041007995605,0.1754150390625,1011,298473641
20,10.18,0.27698981761932373,5.642040729522705,5.708315372467041,0.163330078125,842,1885896108
20,10.52,0.2630958557128906,6.33502721786499,6.425186634063721,0.1888427734375,854,42379985
20,10.61,0.26937755942344666,5.845566272735596,6.167247772216797,0.17626953125,1010,1020841855
20,10.85,0.2545424997806549,6.3833231925964355,6.5832366943359375,0.1751708984375,972,1924283635
20,11.47,0.2718142569065094,5.503864288330078,5.977299690246582,0.189208984375,928,105372543
21,0.61,0.2589358985424042,5.385025501251221,5.3863325119018555,0.1910400390625,723,1739863682
21,0.62,0.27172741293907166,4.938186168670654,5.332470893859863,0.145751953125,725,1865297625
21,1.55,0.2801167964935303,6.0625457763671875,6.152726650238037,0.1319580078125,872,829810037
21,1.74,0.28134164214134216,5.169029712677002,5.066747665405273,0.14794921875,872,1786178915
21,1.77,0.31720539927482605,5.595850944519043,5.766829490661621,0.1583251953125,1065,1464553779
21,2.23,0.25466251373291016,5.705495357513428,5.819109916687012,0.11444091796875,1059,1406677144
21,4.6,0.2951512336730957,5.510218620300293,5.807774066925049,0.175537109375,1051,223113229
21,4.64,0.26327160000801086,6.529167652130127,6.584133148193359,0.1588134765625,876,1499799919
21,4.82,0.34382152557373047,3.7647476196289062,3.719898223876953,0.1134033203125,983,2034924871
21,4.88,0.28723055124282837,6.037799835205078,6.124975204467773,0.17724609375,982,833363158
21,6.38,0.2898080050945282,5.136475563049316,5.103835582733154,0.1619873046875,931,1117182494
21,6.64,0.28803983330726624,2.881279945373535,3.9961886405944824,0.11566162109375,981,1774068819
21,6.84,0.33259257674217224,5.401442527770996,5.440728664398193,0.16015625,877,1603263949
21,6.85,0.25325992703437805,5.832024097442627,5.731117248535156,0.1904296875,1086,1705019027
21,6.87,0.23212800920009613,6.253600120544434,6.365767955780029,0.1790771484375,877,2019205408
21,7.36,0.2998902201652527,4.088968276977539,4.029536247253418,0.1385498046875,1056,1362792856
21,7.41,0.2681622803211212,5.721179962158203,5.831859588623047,0.1885986328125,880,1786215532
21,7.56,0.24829094111919403,5.85264253616333,6.1217451095581055,0.184814453125,975,1077137597
21,8.11,0.250739187002182,5.880649566650391,5.938241958618164,0.1634521484375,874,1403129994
21,8.99,0.3032384514808655,6.6724724769592285,6.598258972167969,0.1822509765625,1005,360174901
21,9.2,0.27764564752578735,6.162116527557373,6.232853412628174,0.168701171875,1018,530578441
21,9.38,0.2771665155887604,6.068480014801025,5.920602798461914,0.2073974609375,1010,905453346
21,9.46,0.27881839871406555,6.582278728485107,6.657565116882324,0.173828125,876,350789314
21,9.81,0.33259400725364685,6.293592929840088,6.3991265296936035,0.1907958984375,873,2025029818
21,10.28,0.30190712213516235,5.571131229400635,5.904066562652588,0.15087890625,877,151300142
21,10.46,0.31368789076805115,5.919711589813232,6.175657272338867,0.2227783203125,1013,257079864
21,10.89,0.22248925268650055,5.425716876983643,5.60695743560791,0.159912109375,998,1672649160
21,11.47,0.30304139852523804,6.054966449737549,5.95194673538208,0.19580078125,901,1657121947
21,11.78,0.32823559641838074,4.3804097175598145,4.585712909698486,0.15576171875,920,713567980
22,0.55,0.29566076397895813,5.377941131591797,5.022439479827881,0.1778564453125,723,556305844
22,0.77,0.24215394258499146,4.8731536865234375,4.872580051422119,0.1287841796875,617,1066259950
22,1.47,0.22220537066459656,5.984017848968506,6.055069923400879,0.15283203125,1018,770008766
22,1.6,0.2912016212940216,5.904351234436035,5.925741195678711,0.162109375,1065,1150485803
22,1.83,0.2600635886192322,5.332698822021484,5.388832092285156,0.140869140625,1054,159935724
22,2.87,0.19646796584129333,3.018862724304199,3.6430821418762207,0.10400390625,1030,384725157
22,3.17,0.2509438395500183,5.995509147644043,6.033226013183594,0.1561279296875,1109,755476131
22,3.6,0.28790172934532166,4.900681495666504,4.882438659667969,0.130615234375,1065,1119701173
22,4.08,0.29128730297088623,5.917146682739258,6.19728422164917,0.16064453125,1101,421629390
22,4.43,0.31159499287605286,5.82211446762085,5.910749435424805,0.161865234375,926,1623284043
22,4.97,0.317415326833725,5.95807409286499,5.689883708953857,0.167724609375,912,222126863
22,5.27,0.32282766699790955,5.889749050140381,6.010941505432129,0.1580810546875,993,686288740
22,5.55,0.3279167115688324,5.481602668762207,5.519415378570557,0.17578125,924,1266562607
22,5.6,0.23650576174259186,5.513372421264648,5.508514404296875,0.17724609375,1093,1989767330
22,6.28,0.2888311743736267,5.939905166625977,6.054840087890625,0.192626953125,959,1460634990
22,6.4,0.2809945344924927,6.18810510635376,6.07139253616333,0.1978759765625,1001,1478902872
22,6.42,0.32138538360595703,5.368678092956543,5.410865783691406,0.1429443359375,912,54653368
22,6.46,0.26051175594329834,6.241300582885742,6.445584297180176,0.1685791015625,1107,1354456975
22,6.54,0.2869001626968384,5.801226615905762,5.977996826171875,0.15478515625,952,395233705
22,6.82,0.29062917828559875,6.5213623046875,6.604732513427734,0.193115234375,999,1862295394
22,7.52,0.2768428325653076,5.976367950439453,5.855080604553223,0.18359375,1022,1585199546
22,7.92,0.258928507566452,5.226804256439209,5.1338043212890625,0.12078857421875,972,718234366
22,8.02,0.2976318299770355,5.332642078399658,5.383187770843506,0.1190185546875,1145,1806221692
22,8.24,0.29700905084609985,6.188416481018066,6.382332801818848,0.1583251953125,926,909217403
22,8.87,0.2826295793056488,6.555760860443115,6.600001811981201,0.15966796875,1026,687581962
22,9.02,0.20666806399822235,5.628010272979736,5.644251823425293,0.1475830078125,1070,2119695079
22,9.42,0.291639506816864,5.8065714836120605,6.284836292266846,0.176025390625,1117,1488043834
22,9.8,0.3595302104949951,5.429880142211914,5.231983184814453,0.10302734375,925,1027835199
22,10.09,0.22940413653850555,5.614895343780518,5.55995512008667,0.1507568359375,1164,447932966
22,10.18,0.30226361751556396,5.330162048339844,5.859795570373535,0.1685791015625,1038,1567722814
22,10.27,0.2437044382095337,6.410313606262207,6.427881240844727,0.1829833984375,916,1953394388
22,10.65,0.24633125960826874,5.967175483703613,6.118105888366699,0.2093505859375,1023,1622003637
22,10.66,0.3033394515514374,5.908748626708984,5.991216659545898,0.201904296875,920,1728193734
22,10.66,0.2930859923362732,5.966290473937988,6.193822860717773,0.1947021484375,923,1040619669
22,11.14,0.2971068322658539,5.793186187744141,5.8717756271362305,0.17431640625,1018,1866996988
22,11.21,0.2844112813472748,6.073465347290039,6.043073654174805,0.188720703125,915,1237836870
22,11.77,0.29469379782676697,4.995033264160156,4.944396018981934,0.1329345703125,1013,129923919
23,1.46,0.27280256152153015,5.099748611450195,5.3515448570251465,0.1583251953125,1153,1204642637
23,1.82,0.28111663460731506,5.766333103179932,6.084995746612549,0.188232421875,1147,813808405
23,1.93,0.3127143383026123,4.077044486999512,3.9716920852661133,0.127685546875,958,2004114812
23,2.01,0.30522608757019043,6.002904415130615,6.168571472167969,0.160400390625,1021,1642602127
23,3.52,0.2938777804374695,5.940941333770752,5.811995983123779,0.1734619140625,951,1987797988
23,3.59,0.2848079204559326,5.2570109367370605,5.501837730407715,0.159912109375,1084,1524214538
23,3.82,0.3195992410182953,4.940771579742432,5.165827751159668,0.11761474609375,989,10434639
23,4.06,0.2974366843700409,4.548876762390137,4.619801044464111,0.1270751953125,1153,1752300230
23,5.43,0.22968430817127228,4.913235664367676,4.989866733551025,0.152587890625,1135,1961169399
23,5.96,0.2909702658653259,6.176323413848877,6.468796730041504,0.1632080078125,1149,1891281787
23,6.25,0.2680676281452179,5.201907634735107,5.322664737701416,0.1612548828125,1067,144739194
23,7.51,0.2375311702489853,5.293999195098877,5.721810340881348,0.133544921875,1149,1160318885
23,7.81,0.33707481622695923,5.9938225746154785,5.833600997924805,0.162841796875,1099,2119063408
23,8.01,0.3281651437282562,5.481131553649902,5.89731502532959,0.2021484375,1104,1380457431
23,8.02,0.29421737790107727,5.60642671585083,5.948843002319336,0.1572265625,1056,269802263
23,8.08,0.2745099365711212,6.054409980773926,6.212497711181641,0.1639404296875,975,2094363797
23,8.12,0.26602086424827576,5.896572113037109,5.887133598327637,0.165771484375,1192,1114268789
23,8.26,0.30235233902931213,6.199314117431641,6.083539009094238,0.1873779296875,950,158271753
23,8.44,0.28410476446151733,6.168017387390137,6.36447811126709,0.15771484375,951,1610053946
23,8.89,0.2623843550682068,6.315445423126221,6.226790428161621,0.1729736328125,965,1662146026
23,9.13,0.3557131886482239,4.484620571136475,4.183824062347412,0.12109375,971,343334011
23,9.14,0.32178619503974915,5.864609241485596,6.174380302429199,0.1707763671875,1104,1574769186
23,9.27,0.3145802915096283,5.162849426269531,5.534100532531738,0.146240234375,1151,972720830
23,9.46,0.30557557940483093,5.089314937591553,5.362194538116455,0.1583251953125,1024,317875458
23,9.56,0.30185437202453613,4.60231876373291,4.6278815269470215,0.135009765625,1106,2024718601
23,9.63,0.2633487582206726,5.697185516357422,5.796060562133789,0.1820068359375,1115,2005090810
23,9.98,0.30118289589881897,5.863597393035889,5.731215476989746,0.1795654296875,1030,1258069717
23,10.34,0.22939972579479218,5.465084075927734,5.441971778869629,0.195556640625,1155,465764782
23,10.34,0.22439533472061157,5.746295928955078,5.854311943054199,0.16552734375,1160,1714631819
23,10.34,0.35299524664878845,5.517145156860352,5.349327087402344,0.12451171875,1113,2015564776
23,10.68,0.27869078516960144,5.726644039154053,5.889647483825684,0.2000732421875,1033,1144316485
23,10.91,0.32191866636276245,6.026022911071777,6.140204429626465,0.162109375,959,1793905581
23,11.09,0.2657407224178314,6.183357238769531,6.375640869140625,0.173828125,1066,881824107
23,11.17,0.28197771310806274,6.2820634841918945,6.423459053039551,0.187255859375,1159,403133213
23,11.81,0.24552872776985168,6.177449703216553,6.034335613250732,0.1942138671875,1150,2017764136
24,0.9,0.24243730306625366,5.249935626983643,5.078269958496094,0.145263671875,744,1503068625
24,1.18,0.2394910752773285,4.178971290588379,3.949754238128662,0.100341796875,1201,1398399472
24,1.25,0.2497481107711792,6.004410266876221,6.38021183013916,0.1505126953125,989,519798445
24,1.36,0.3131772577762604,6.284430503845215,6.290379047393799,0.1463623046875,1197,1251166315
24,1.47,0.28798139095306396,4.597658634185791,4.791040420532227,0.1336669921875,1157,1343338942
24,1.84,0.26842769980430603,6.199437141418457,6.185096740722656,0.17626953125,1200,1690605630
24,2.73,0.3350996971130371,4.735420227050781,4.7354559898376465,0.1044921875,1155,820687410
24,2.93,0.2737897038459778,6.123549938201904,5.948395252227783,0.133544921875,1206,2103465680
24,2.95,0.275163859128952,5.55107307434082,5.88796854019165,0.1572265625,1168,1880892544
24,3.39,0.2532913386821747,5.424103736877441,5.409796714782715,0.1259765625,1233,618426025
24,3.76,0.2722601592540741,5.88686990737915,6.018378257751465,0.149658203125,1189,1426612489
24,3.86,0.25779834389686584,6.01307487487793,6.0338945388793945,0.1839599609375,1200,183240214
24,4.4,0.27996253967285156,5.92149543762207,5.990659713745117,0.1461181640625,1226,697734369
24,5.01,0.3230418860912323,6.092400550842285,6.216432094573975,0.1572265625,992,1970250484
24,5.44,0.31646522879600525,6.469237804412842,6.483259201049805,0.1761474609375,1120,217880975
24,5.79,0.25448623299598694,6.206982612609863,6.227573394775391,0.19384765625,1066,1263787754
24,6.58,0.2956668436527252,4.946531295776367,4.8041253089904785,0.11474609375,996,1726488730
24,8.18,0.2690387964248657,6.253546714782715,6.48649787902832,0.1690673828125,1180,2063842753
24,8.35,0.2754627466201782,6.450294017791748,6.415288925170898,0.1632080078125,1107,884962484
24,8.91,0.2367858588695526,6.090654373168945,6.33957052230835,0.2159423828125,1108,1307095711
24,9.9,0.2556473910808563,5.951918125152588,5.879246711730957,0.216796875,1154,1105788917
24,9.92,0.2690441310405731,5.9320597648620605,6.033634662628174,0.2086181640625,991,2144180096
24,10.8,0.2812751531600952,5.16134786605835,5.609336853027344,0.136474609375,1041,297640888
24,11.27,0.287248820066452,6.092089653015137,6.070146560668945,0.2205810546875,1157,668325250
24,11.4,0.2455904483795166,4.954314708709717,4.814671039581299,0.152587890625,1104,1850599271
24,11.43,0.32987135648727417,5.797868728637695,5.657717704772949,0.2005615234375,1058,921115483
24,11.54,0.25264427065849304,6.13609504699707,6.098055362701416,0.193115234375,1008,5380055
24,11.78,0.3030371069908142,6.167376518249512,6.297164440155029,0.1822509765625,993,688454018
25,0.6,0.2770964801311493,5.723937034606934,5.774570465087891,0.166748046875,811,740587952
25,0.8,0.2657155394554138,4.562225818634033,4.840098857879639,0.1219482421875,801,1600506804
25,0.99,0.17480458319187164,4.308794975280762,4.57342004776001,0.12335205078125,739,1969659953
25,1.18,0.3067619204521179,5.662670612335205,5.9676923751831055,0.142578125,1197,1563216814
25,1.31,0.18649280071258545,3.7591171264648438,4.242568492889404,0.13232421875,1197,1227956596
25,2.57,0.26715287566185,6.607347011566162,6.780521392822266,0.200439453125,1228,735213256
25,2.62,0.2885468602180481,4.944007396697998,5.1678948402404785,0.188232421875,1259,1435981701
25,2.85,0.24440164864063263,5.54473352432251,5.4929680824279785,0.1478271484375,1200,830955045
25,2.86,0.35057365894317627,5.176028728485107,4.799138069152832,0.10443115234375,1253,991848197
25,2.89,0.2435295730829239,2.9695372581481934,3.330338954925537,0.11199951171875,1208,812770748
25,3.08,0.34046679735183716,4.4435553550720215,4.425439834594727,0.11737060546875,1037,971745427
25,3.14,0.24863722920417786,5.754878997802734,5.887821674346924,0.167236328125,1225,961384988
25,3.73,0.2808152437210083,5.728484630584717,5.667707920074463,0.1568603515625,1105,1321019450
25,3.77,0.28561875224113464,5.867957592010498,6.155455112457275,0.11865234375,1032,1437790277
25,4.08,0.2660350501537323,5.708152770996094,5.762125015258789,0.166259765625,1252,131957603
25,4.21,0.28992941975593567,6.1520538330078125,6.289364814758301,0.185791015625,1147,1805218326
25,4.28,0.2983112037181854,5.909423351287842,6.046250820159912,0.173583984375,1165,363378798
25,4.81,0.24598687887191772,5.644697666168213,5.788824558258057,0.16552734375,1235,2093125510
25,4.83,0.22489306330680847,4.848186492919922,5.399597644805908,0.1561279296875,1162,1101306659
25,5.06,0.30301666259765625,5.843043804168701,5.616978168487549,0.18408203125,1182,1286051170
25,5.76,0.2886155843734741,5.739705562591553,5.694124221801758,0.1611328125,1135,610008798
25,5.85,0.24050630629062653,5.57258939743042,5.6648125648498535,0.155029296875,1147,1574130398
25,5.96,0.26983365416526794,5.909783363342285,6.155119895935059,0.1761474609375,1035,1701404134
25,6.68,0.2468688040971756,5.656728267669678,5.502767086029053,0.1741943359375,1047,895916004
25,6.89,0.2971324026584625,6.333154678344727,6.352352142333984,0.1842041015625,1208,112927722
25,6.94,0.29050377011299133,5.811727046966553,5.901761054992676,0.201904296875,1037,1228198637
25,7.11,0.2532057464122772,5.902260780334473,5.957111358642578,0.1690673828125,1055,1296097828
25,7.19,0.251162588596344,5.666189670562744,5.686831474304199,0.191650390625,1169,1246761676
25,7.24,0.28798454999923706,6.148589611053467,6.106415748596191,0.195068359375,1248,986516124
25,7.25,0.3103322982788086,4.734578609466553,4.884681701660156,0.1566162109375,1073,1663743675
25,7.27,0.27097034454345703,5.918549060821533,6.092110633850098,0.181884765625,1125,2037186246
25,8.02,0.2752836048603058,6.495681285858154,6.538620948791504,0.15869140625,1043,424910446
25,8.27,0.3080865144729614,5.9748053550720215,6.339471340179443,0.20703125,1289,1181697965
25,8.32,0.2891182005405426,5.860432147979736,5.901325225830078,0.188720703125,1043,306336879
25,8.82,0.29789647459983826,6.0862226486206055,6.22524356842041,0.192626953125,1245,1850289499
25,8.96,0.269122838973999,6.1806230545043945,6.208930969238281,0.229736328125,1270,404032791
25,9.3,0.303239643573761,5.5662150382995605,5.5609130859375,0.1676025390625,1202,1516885145
25,9.38,0.3026833236217499,5.865234375,5.879415035247803,0.1845703125,1039,155508521
25,9.64,0.2952177822589874,5.850368499755859,6.127317905426025,0.2215576171875,1116,837684143
25,10.13,0.24425449967384338,6.117307186126709,6.1295166015625,0.1512451171875,1046,1233090399
25,11.27,0.2643241584300995,6.644533157348633,6.643205642700195,0.1939697265625,1043,301753834
26,1.14,0.23686648905277252,5.328798770904541,5.708754539489746,0.1654052734375,1245,1086209199
26,1.39,0.24639035761356354,4.673577785491943,4.418729782104492,0.090576171875,1132,1155704732
26,1.65,0.2736213207244873,6.319344520568848,6.588302135467529,0.1817626953125,1247,1831403152
26,2.53,0.25204092264175415,4.861727714538574,5.116552829742432,0.1514892578125,1207,101510478
26,2.66,0.20132631063461304,5.870901107788086,5.736732482910156,0.1968994140625,1299,541436121
26,2.94,0.22930112481117249,5.752153396606445,5.355281352996826,0.136474609375,1247,1652459448
26,3.01,0.2912883162498474,6.006871700286865,6.020350456237793,0.1728515625,1078,2003477938
26,3.2,0.25046035647392273,5.111928462982178,5.477243900299072,0.144775390625,1195,1366731427
26,3.35,0.2990797758102417,5.718451976776123,5.654492378234863,0.1588134765625,1214,858328416
26,3.54,0.280426025390625,4.660520076751709,4.4483795166015625,0.109130859375,1070,1676238551
26,4.79,0.3091517984867096,5.739139556884766,5.77829647064209,0.179931640625,1076,586635931
26,4.82,0.31258952617645264,4.887951374053955,4.748582363128662,0.1488037109375,1208,1397965238
26,4.92,0.28356537222862244,6.609300136566162,6.826691627502441,0.122314453125,1069,1248308173
26,5.21,0.2972979247570038,5.9843902587890625,6.261918067932129,0.1572265625,1296,1069871059
26,6.76,0.3093961477279663,6.434350967407227,6.4900994300842285,0.16650390625,1245,1524343036
26,7.39,0.24847905337810516,6.059630870819092,6.046074867248535,0.2041015625,1299,121296635
26,7.8,0.25684818625450134,5.886667251586914,5.792882919311523,0.1663818359375,1169,611012833
26,7.9,0.2660432755947113,5.649674892425537,5.773550510406494,0.1783447265625,1237,412948571
26,8.17,0.2614586651325226,5.729074001312256,5.768769264221191,0.2178955078125,1291,577327736
26,8.2,0.26837801933288574,5.612651824951172,5.679791450500488,0.1806640625,1244,1341206123
